slide_id,true_label,pred_prob
25027770B,0,0.3662634789943695
25028010B2,0,0.0007564141415059566
25028010B2a,0,0.03356172516942024
25028010B3,0,5.565442916122265e-05
25028014B4,0,0.02183634601533413
25028014B5,0,0.0005958055844530463
25028014B6,0,2.418359599687392e-06
25028014B7,0,4.200108833174454e-06
25028134B,0,0.050115253776311874
25028147B3,0,2.4130515612341696e-06
25028151B2,0,0.001424226793460548
25028151B3,0,1.2124311069783289e-05
25028186B2,0,0.8016334176063538
25028210B2,0,1.0336229024687782e-05
25028514B,0,1.3099319176035351e-06
25028520B3,0,1.1955470654356759e-05
25028738B2,0,0.003714129561558366
25028862B2,0,0.005771883297711611
25028868B2,0,0.7172663807868958
25028879B3,0,0.9432617425918579
25028885B2,0,1.5894585203568568e-06
25029134B,0,0.002293829107657075
25029179B,0,2.0622774172807112e-06
25029425B,0,0.00363154080696404
25029425B2,0,0.06005039066076279
25029425B3,0,0.1617993861436844
25029560B2,0,1.2832809261453804e-05
25029565B5,0,5.6013934226939455e-05
25029737B2,0,7.658281538169831e-05
25029906B2,0,0.0018810826586559415
25030118B2,0,5.039108145865612e-06
25030157B3,0,0.003374093910679221
25030157B4,0,3.620792631409131e-05
25030334B2,0,0.008122487924993038
25030619B2,0,0.002539821667596698
25030630B,0,5.370924100134289e-06
25030750B2,0,0.0006291056051850319
25030988B4,0,0.0001470584247726947
25030998B2,0,0.0007174302591010928
25031267B2,0,8.517112291883677e-06
25031271B2,0,0.00010980104707414284
25031281B2,0,0.8842011094093323
25031302B,0,9.503300134383608e-06
25031385B4,0,0.001891033025458455
25031387B2,0,0.0006326910806819797
25031411B3,0,0.00044832011917605996
25031706B,0,0.16052962839603424
25031706B2,0,0.008490524254739285
25032143B2,0,0.00014403197565115988
25032143B3,0,2.959972562166513e-06
25032146B2,0,0.0014723844360560179
25032179B3,0,0.006268794648349285
25032245B2,0,0.0012538341106846929
25032360B2,0,0.00013466518430504948
25032626B2,0,0.01122966781258583
25032788B4,0,0.9995636343955994
25032789B2,0,0.002594362711533904
25033169B1,0,0.020454850047826767
25033178B4,0,1.2106181657145498e-06
25033211B,0,0.2867976427078247
25033447B4,0,0.7353784441947937
25033482B2,0,0.008210528641939163
25033486B,0,0.0008053650381043553
25033894B2,0,0.000986195169389248
25034245B2,0,0.4399866759777069
25034327B2,0,0.02396877482533455
25034929B2,0,3.376020322320983e-05
25034940B10,0,0.0021087683271616697
25034940B11,0,0.0001294708636123687
25034940B12,0,0.0007404431817121804
25034940B8,0,1.710641072349972e-06
25034940B9,0,9.003846207633615e-05
25035354B,0,0.0008599922875873744
25035354B2,0,0.0023631516378372908
25035354B3,0,0.004641189705580473
25035882B3,0,5.961146962363273e-05
25035882B4,0,5.99802433498553e-07
25036226B4,0,0.01315220445394516
25036333B3,0,0.0037897974252700806
25036340B1,0,0.004304318688809872
25036341B,0,0.8524122834205627
25036634B2,0,0.3352123200893402
25041732B,0,0.29327401518821716
25041763B,0,0.02281699702143669
25042220B2,0,0.5812873840332031
25042465B3,0,0.060422658920288086
25042830B2,0,0.00020451666205190122
25043126B2,0,0.00011450761667219922
25043600B3,0,4.680856363847852e-05
25044694B,0,0.17099332809448242
25045403B,0,0.0011512372875586152
25045403B-1,0,0.0009267640998587012
25045403B2,0,6.738957836205373e-06
25045450B2,0,4.7637651732657105e-05
25045450B5,0,2.206435738116852e-06
25045625B1,0,8.161374717019498e-05
25045625B2,0,0.000401222612708807
25045625B3,0,0.0016965937102213502
25045676B4,0,0.03016052581369877
25045801B1,0,0.03925997018814087
25045801B2,0,0.0011753623839467764
25045807B4,0,0.0010727215558290482
25045829B2,0,0.0005460703396238387
25045839B,0,0.6750648021697998
25046521B3,0,0.0012298497604206204
25046631B2,0,1.3862585547030903e-05
25046855B,0,0.00015868674381636083
25047066B,0,0.001347540644928813
25047067B2,0,0.10869159549474716
25047077B2,0,0.00022266397718340158
25047088B,0,1.567363869980909e-05
25047401B2,0,0.00039641247713007033
25047538B2,0,0.02725808136165142
25047815B,0,0.0012096501886844635
25047835B3,0,2.210129241575487e-05
25047844B2,0,9.804956789594144e-06
25047972B2,0,0.0003642818774096668
25048256B2,0,0.001924581010825932
25048633B2,0,0.00010005046351579949
25048669B2,0,0.13949571549892426
25049669B3,0,0.0005088174366392195
25049966B2,0,0.08246953040361404
25049999B2,0,0.00021489981736522168
25050326B,0,0.005222983658313751
25050345B2,0,4.810195241589099e-05
25050415B2,0,4.610398605109367e-07
25050830B2,0,8.951682502811309e-06
25050862B2,0,0.5044472217559814
25050888B2,0,6.14064047113061e-05
25050888B3,0,0.064494289457798
25050984B2,0,0.7557042837142944
25051008B4,0,5.9047619288321584e-05
25051207B5,0,0.0006810259656049311
25052288B,0,0.976622462272644
25052316B,0,0.01972627453505993
25052654B2,0,3.0970735679147765e-05
25053425B2,0,7.136019121389836e-05
25053683B2,0,0.08413038402795792
25054130B1,0,0.00018505132175050676
25054130B2,0,0.0017470130696892738
25054212B,0,2.4861403289833106e-05
25054489B3,0,0.0001942516682902351
25054693B2,0,0.000387848645914346
25055380B2,0,0.002168656326830387
25055681B2,0,0.03559289872646332
25055778B2,0,0.0011352342553436756
25055784B2,0,0.4371680021286011
25055857B2,0,9.068869985640049e-06
25057854B3,0,0.0013505291426554322
25057856B2,0,0.004095892887562513
25057858B2,0,1.4442597375818877e-06
25057865B1,0,0.9638733267784119
25058118B3,0,0.0014458224177360535
25058118B4,0,0.0036868650931864977
25058627B2,0,1.0
25058713B2,0,6.194998604769353e-06
25058746B4,0,2.2677932065562345e-05
25059470B2,0,0.00042256887536495924
25059686B2,0,0.05775332450866699
25060539B2,0,0.0006199833587743342
25061727B2,0,1.2907034943054896e-06
25062444B,0,0.0005297286552377045
25062891B4,0,0.005766661837697029
25063228B5,0,2.778151974780485e-05
25063371B2,0,0.05943290889263153
25063642B,0,0.03644440323114395
25063642B2,0,0.007512038107961416
25063676B,0,0.26320067048072815
25063676B2,0,0.9353373050689697
25063700B,0,3.4236498436257534e-07
